"","Series","n","tsfeat.Frequency","tsfeat.Entropy","tsfeat.Trend","tsfeat.Season","tsfeat.ACF1","tsfeat.Lambda","tsfeat.Period","sMAPE.Naive2","sMAPE.ARIMA","sMAPE.ETS","sMAPE.ETSARIMA","sMAPE.Legaki","MASE.Naive2","MASE.ARIMA","MASE.ETS","MASE.ETSARIMA","MASE.Legaki"
"11","H11",700,24,0.560687530759875,0.308081397031497,0.59166739048001,0.928139083780032,0,"24",0.230645204359567,0.0379967099286872,0.620316580817493,0.240657203367631,0.227716120960522,4.33031222880469,0.786997426726118,9.74348979705122,4.51433201910558,4.28229106413905
"12","H12",700,24,0.528125340604867,0.848026811607183,0.974291228165902,0.913868871738409,0.15,"24",0.0285242605756582,0.0285924758483961,0.0294851393492402,0.0284294478879139,0.0285607380671664,0.493107527684358,0.491394517994254,0.511868979347716,0.489456436885253,0.495747564463896
"13","H13",700,24,0.548527737256671,0.444652948841899,0.849742123472414,0.813285594029411,0,"24",0.048068155482754,0.07191909459286,0.0524608650968845,0.0519937922514644,0.0500663017280156,0.815316277208386,1.1965235033774,0.873337159177682,0.875440095816534,0.843837347363895
"14","H14",700,24,0.556216622750428,0.932847256520909,0.970169721606874,0.804140705314643,0,"24",0.0378307824702852,0.0523240587369527,0.0443138023102953,0.0469400044355061,0.0371164439265809,0.788095497169766,1.07275924196589,0.880358138749318,0.942950621817042,0.78445037061892
"15","H15",700,24,0.535263879095937,0.883268797549329,0.972837379601406,0.905176223912662,0,"24",0.0475686775529242,0.045818707686378,0.0454769890874895,0.0443988955126367,0.0477240645790037,0.839771530200142,0.833521526840277,0.821135091713678,0.810849441655787,0.846118000801693
"16","H16",700,24,0.52456594995638,0.729366628992328,0.96995717028506,0.702488323331439,0,"24",0.0422612448607873,0.047508694283311,0.0293279260410563,0.028309230390197,0.041691759688137,0.739636282579451,0.898267534970373,0.524225630716854,0.54642376719373,0.729155283761167
"17","H17",700,24,0.492613648675787,0.850693437705806,0.982555847034428,0.930607246905429,0.05,"24",0.0200597364944281,0.0163401477707044,0.0337088020071825,0.0234138389916202,0.022048394312451,0.84646245805587,0.73555239393371,1.34593328877421,0.963887486014035,0.928158197168845
"18","H18",700,24,0.509315601574369,0.719951324204895,0.980063826246934,0.762907959842655,0,"24",0.0292404482122033,0.0291547765078838,0.0281351539042434,0.0258352560848054,0.0288444321556294,0.688502267986535,0.704616839505064,0.671312899809676,0.637454359877155,0.680006243146639
"19","H19",700,24,0.512757224031889,0.661415326487904,0.972958212160891,0.876914382867355,0,"24",0.0233367071176519,0.0213600762810379,0.0236343962708682,0.0194336838211619,0.023371681689497,0.511488913700158,0.487228309424285,0.514868178009102,0.449597370596769,0.511968804310352
"20","H20",700,24,0.513307355123305,0.608285725768707,0.965170447257978,0.918727103171512,0,"24",0.0317499686235175,0.0371054371983409,0.0322459684726712,0.0288079263607576,0.0317839419215132,0.572912910384035,0.6251405859848,0.581916672354537,0.523193514116765,0.572367976837871
"21","H21",700,24,0.527016565535112,0.70427538253916,0.973848786883982,0.549805903023601,0,"24",0.04107012817738,0.031767218688417,0.0378545521233612,0.0336735410907437,0.0377532083852459,0.865368813430212,0.72292827244634,0.807470953652536,0.747586897025964,0.802408457334331
"22","H22",700,24,0.55709286326488,0.905866598735346,0.942838123282081,0.897272795858695,0.5,"24",0.0232712112243586,0.0290403029016564,0.0227844650287232,0.0256577351305746,0.0251304736468812,0.944711592644754,1.1711313937329,0.925014694970653,1.03926283406412,1.01799460160192
"23","H23",700,24,0.565817439755675,0.680965705470205,0.933331412092968,0.890742358538698,0,"24",0.0905267569109765,0.044987795272749,0.0976289977002822,0.0536088380725092,0.0877869800730492,1.00250538382474,0.529175907471329,1.08085705850609,0.599915522525975,0.972699726666325
